50	64
51	63
52	51
53	52
54	47
55	47
56	29
57	27
58	38
59	29
60	29
61	35
62	37
63	45
64	33
65	23
66	30
67	28
68	20
69	31
70	27
71	30
72	25
73	14
74	34
75	19
76	19
77	21
78	15
79	22
80	25
81	22
82	19
83	17
84	18
85	18
86	12
87	14
88	16
89	16
90	22
91	10
92	12
93	11
94	15
95	11
96	12
97	17
98	12
99	15
100	11
101	15
102	9
103	9
104	17
105	6
106	9
107	11
108	6
109	7
110	6
111	9
112	9
113	10
114	4
115	10
116	12
117	6
118	10
119	8
120	9
121	7
122	4
123	5
124	5
125	9
126	7
127	7
128	6
129	3
130	8
131	4
132	7
133	5
134	5
135	6
136	5
137	8
138	10
139	2
140	7
141	4
142	7
143	10
144	3
145	5
146	3
147	7
148	4
149	4
150	5
151	3
152	2
153	7
154	3
155	3
156	4
157	4
158	4
159	1
160	4
161	3
162	2
163	3
164	5
165	6
166	3
167	5
168	4
170	4
171	7
172	3
173	4
174	7
175	4
176	4
177	2
178	5
179	2
180	2
181	4
182	2
183	4
184	4
185	2
186	2
187	3
188	1
189	2
190	3
191	3
192	2
193	3
194	1
195	3
197	2
198	5
199	3
200	2
201	4
202	1
203	4
204	1
207	1
208	2
209	3
210	2
211	3
212	2
213	4
214	2
215	5
216	6
217	2
218	1
219	3
220	4
221	4
222	5
223	4
225	3
226	1
227	3
228	3
229	5
230	3
231	5
232	4
233	5
234	4
235	3
239	1
240	4
241	1
242	2
243	1
244	1
245	1
246	2
247	1
248	2
250	5
