50	14
51	11
52	8
53	8
54	12
55	11
56	4
57	6
58	6
59	7
60	4
61	7
62	7
63	5
64	5
65	7
66	5
67	3
68	2
69	4
70	5
71	8
72	6
73	7
74	7
75	2
76	4
77	5
78	3
79	3
80	2
81	1
82	1
84	1
85	2
86	1
87	2
88	1
89	3
90	1
91	1
92	2
93	2
94	4
95	1
96	3
97	3
98	1
100	1
103	1
105	1
106	1
107	3
108	1
109	3
110	2
111	1
113	1
114	1
115	3
116	2
117	2
118	2
120	2
121	1
122	2
124	1
126	1
127	1
128	1
129	1
130	1
132	1
133	1
138	2
141	1
145	1
146	1
147	1
151	1
156	2
158	2
161	1
163	1
165	2
166	1
168	1
172	1
179	1
184	1
189	1
190	1
195	1
