60	10
61	8
62	9
63	16
64	9
65	8
66	11
67	10
68	13
69	12
70	11
71	16
72	10
73	6
74	11
75	6
76	8
77	4
78	9
79	6
80	6
81	10
82	6
83	14
84	10
85	7
86	8
87	5
88	7
89	4
90	8
91	3
92	4
93	10
94	6
95	3
96	3
98	2
99	4
100	3
101	8
102	5
103	2
104	3
105	3
106	1
107	1
108	7
109	5
110	3
111	2
112	3
113	3
114	3
115	1
116	3
118	5
119	4
120	3
121	3
122	1
123	2
124	3
125	4
126	4
127	3
128	4
130	1
131	3
132	4
133	1
134	3
135	1
136	2
137	3
138	3
139	2
140	2
141	2
142	2
143	3
146	1
147	1
148	1
149	2
155	2
157	1
158	4
159	1
162	3
163	2
164	4
165	2
166	2
167	1
168	1
169	1
172	2
176	1
177	1
178	3
179	2
181	1
182	2
184	1
185	2
186	2
187	2
188	1
189	2
191	1
192	3
193	3
194	2
195	1
196	1
197	1
199	1
202	1
205	1
206	1
207	2
209	1
210	2
213	1
216	1
219	1
220	1
222	1
225	2
229	2
232	2
234	1
235	1
236	2
239	1
242	1
244	3
245	1
249	1
250	1
252	1
254	1
255	1
257	1
260	1
265	1
272	1
277	2
281	1
282	2
297	1
298	1
301	1
303	1
304	1
