1	457
2	420
3	386
4	368
5	365
6	345
7	343
8	323
9	303
10	296
11	285
12	278
13	277
14	275
15	273
16	266
17	264
18	263
19	262
20	259
21	250
22	246
23	243
24	236
25	235
26	231
27	226
28	222
29	216
30	214
31	212
32	211
33	210
34	206
35	200
36	189
37	186
38	182
39	181
40	178
41	177
42	176
43	174
44	172
45	167
46	164
47	162
48	161
49	159
50	158
51	157
52	156
53	155
54	154
55	152
56	149
57	147
58	146
59	145
60	144
61	142
62	140
63	137
64	136
65	135
66	134
67	133
68	132
69	131
70	130
71	129
72	128
73	127
74	124
75	122
76	121
77	120
78	118
79	116
80	115
81	114
82	112
83	111
84	110
85	109
86	108
87	107
88	106
89	105
90	104
91	103
92	102
93	101
94	100
95	99
96	98
97	97
98	96
99	95
100	94
101	93
102	92
103	91
104	90
105	89
106	88
107	86
108	85
109	84
110	83
111	82
112	81
113	80
114	79
115	78
116	77
117	76
118	75
119	73
120	72
121	71
122	70
123	69
124	68
125	67
126	66
127	65
128	64
129	63
130	62
131	61
132	60
133	59
134	58
135	57
136	56
137	55
138	54
139	53
140	52
141	51
142	50
143	49
144	48
145	47
146	46
147	45
148	44
149	43
150	42
151	41
152	40
153	39
154	38
155	37
156	36
157	35
158	34
159	33
160	32
161	31
162	30
163	29
164	28
165	27
166	26
167	25
168	24
169	23
170	22
171	21
172	20
173	19
174	18
175	17
176	16
177	15
178	14
179	13
180	12
181	11
182	10
