1	997
2	986
3	971
4	964
5	963
6	953
7	921
8	920
9	914
10	903
11	899
12	894
13	865
14	864
15	859
16	855
17	854
18	850
19	847
20	845
21	842
22	831
23	822
24	820
25	813
26	802
27	800
28	797
29	795
30	791
31	782
32	780
33	767
34	766
35	755
36	746
37	734
38	732
39	724
40	723
41	721
42	714
43	710
44	705
45	703
46	692
47	690
48	689
49	687
50	686
51	683
52	682
53	679
54	678
55	677
56	676
57	670
58	668
59	667
60	664
61	661
62	659
63	658
64	654
65	649
66	648
67	645
68	639
69	632
70	630
71	626
72	625
73	618
74	617
75	615
76	611
77	607
78	603
79	598
80	593
81	592
82	585
83	581
84	578
85	577
86	574
87	573
88	570
89	567
90	561
91	550
92	546
93	544
94	541
95	536
96	535
97	533
98	528
99	521
100	518
101	516
102	514
103	512
104	511
105	509
106	506
107	502
108	500
109	499
110	498
111	497
112	495
113	494
114	491
115	488
116	484
117	483
118	482
119	478
120	476
121	473
122	472
123	471
124	470
125	469
126	467
127	465
128	463
129	462
130	461
131	459
132	458
133	455
134	454
135	452
136	451
137	448
138	447
139	446
140	445
141	444
142	443
143	441
144	440
145	439
146	438
147	437
148	436
149	434
150	433
151	432
152	428
153	424
154	423
155	421
156	418
157	416
158	415
159	414
160	413
161	412
162	409
163	408
164	407
165	405
166	403
167	402
168	400
169	398
170	395
171	394
172	393
173	392
174	391
175	390
176	388
177	387
178	386
179	384
180	383
181	377
182	376
183	375
184	374
185	372
186	366
187	365
188	362
189	361
190	360
191	357
192	355
193	354
194	353
195	352
196	351
197	350
198	346
199	344
200	343
201	342
202	341
203	340
204	339
205	338
206	337
207	336
208	335
209	334
210	333
211	330
212	329
213	328
214	327
215	326
216	325
217	324
218	323
219	322
220	321
221	319
222	318
223	317
224	316
225	315
226	314
227	313
228	312
229	309
230	308
231	305
232	304
233	303
234	302
235	301
236	300
237	299
238	298
239	297
240	296
241	295
242	294
243	293
244	292
245	291
246	290
247	289
248	288
249	287
250	286
251	285
252	283
253	281
254	280
255	279
256	278
257	277
258	276
259	275
260	274
261	273
262	272
263	270
264	269
265	268
266	267
267	266
268	264
269	263
270	262
271	261
272	260
273	259
274	257
275	254
276	253
277	252
278	250
279	249
280	248
281	246
282	245
283	244
284	243
285	242
286	241
287	240
288	239
289	238
290	237
291	236
292	235
293	234
294	233
295	232
296	231
297	230
298	229
299	227
300	226
301	225
302	223
303	222
304	221
305	220
306	219
307	218
308	217
309	216
310	215
311	214
312	213
313	212
314	211
315	210
316	209
317	207
318	206
319	205
320	204
321	203
322	202
323	201
324	200
325	199
326	198
327	197
328	196
329	195
330	194
331	193
332	192
333	191
334	190
335	189
336	188
337	187
338	186
339	185
340	184
341	183
342	182
343	181
344	180
345	179
346	178
347	177
348	176
349	175
350	174
351	173
352	172
353	171
354	170
355	169
356	168
357	167
358	166
359	165
360	164
361	163
362	162
363	161
364	160
365	159
366	158
367	157
368	156
369	155
370	153
371	152
372	151
373	150
374	149
375	148
376	147
377	146
378	145
379	144
380	143
381	142
382	141
383	140
384	139
385	138
386	137
387	136
388	135
389	134
390	133
391	132
392	131
393	130
394	129
395	128
396	127
397	126
398	125
399	124
400	123
401	122
402	121
403	120
404	119
405	118
406	117
407	116
408	115
409	114
410	113
411	112
412	111
413	110
414	109
415	108
416	107
417	106
418	105
419	104
420	103
421	102
422	101
423	100
424	99
425	98
426	97
427	96
428	95
429	94
430	93
431	92
432	91
433	90
434	89
435	88
436	87
437	86
438	85
439	84
440	83
441	82
442	81
443	80
444	79
445	78
446	77
447	76
448	75
449	74
450	73
451	72
452	71
453	70
454	69
455	68
456	67
457	66
458	65
459	64
460	63
461	62
462	61
463	60
464	59
465	58
466	57
467	56
468	55
469	54
470	53
471	52
472	51
473	50
474	49
475	48
476	47
477	46
478	45
479	44
480	43
481	42
482	41
483	40
484	39
485	38
486	37
487	36
488	35
489	34
490	33
491	32
492	31
493	30
494	29
495	28
496	27
497	26
498	25
499	24
500	23
501	22
502	21
503	20
504	19
505	18
506	17
507	16
508	15
509	14
510	13
511	12
512	11
513	10
514	9
515	8
516	7
517	6
518	5
